urn:cts:latinLit:phi1276.phi001:1.83	paulatimque anima caluerunt mollia saxa
urn:cts:latinLit:phi1276.phi001:1.84	et maribus nudas ostendit Pyrrha puellas,
urn:cts:latinLit:phi1276.phi001:1.85	quidquid agunt homines, votum timor ira voluptas
urn:cts:latinLit:phi1276.phi001:1.86	gaudia discursus, nostri farrago libelli est.
urn:cts:latinLit:phi1276.phi001:1.87	et quando uberior vitiorum copia? quando
urn:cts:latinLit:phi1276.phi001:1.88	maior avaritiae patuit sinus? alea quando
urn:cts:latinLit:phi1276.phi001:1.89	hos animos? neque enim loculis comitantibus itur
urn:cts:latinLit:phi1276.phi001:1.90	ad casum tabulae, posita sed luditur arca.
urn:cts:latinLit:phi1276.phi001:1.91	proelia quanta illic dispensatore videbis
urn:cts:latinLit:phi1276.phi001:1.92	armigero! simplexne furor sestertia centum
urn:cts:latinLit:phi1276.phi001:1.93	perdere et horrenti tunicam non reddere servo?
urn:cts:latinLit:phi1276.phi001:1.94	quis totidem erexit villas, quis fercula septem
urn:cts:latinLit:phi1276.phi001:1.95	secreto cenavit avus? nunc sportula primo
urn:cts:latinLit:phi1276.phi001:1.96	limine parva sedet turbae rapienda togatae;
urn:cts:latinLit:phi1276.phi001:1.97	ille tamen faciem prius inspicit et trepidat ne
urn:cts:latinLit:phi1276.phi001:1.98	suppositus venias ac falso nomine poscas:
urn:cts:latinLit:phi1276.phi001:1.99	agnitus accipies, iubet a praecone vocari
urn:cts:latinLit:phi1276.phi001:1.100	ipsos Troiugenas, nam vexant limen et ipsi
urn:cts:latinLit:phi1276.phi001:1.101	nobiscum, da praetori, da deinde tribuno.”
urn:cts:latinLit:phi1276.phi001:1.102	sed libertinus prior est. prior” inquit ego adsum.
urn:cts:latinLit:phi1276.phi001:1.103	cur timeam dubitemve locum defendere? quamvis
urn:cts:latinLit:phi1276.phi001:1.104	natus ad Euphraten, molles quod in aure fenestrae
urn:cts:latinLit:phi1276.phi001:1.105	arguerint, licet ipse negem, sed quinque tabernae
urn:cts:latinLit:phi1276.phi001:1.106	quadringenta parant, quid confert purpura maior
urn:cts:latinLit:phi1276.phi001:1.107	optandum, si Laurenti custodit in agro
urn:cts:latinLit:phi1276.phi001:1.108	conductas Corvinus oves, ego possideo plus
urn:cts:latinLit:phi1276.phi001:1.109	Pallante et Licinis?” expectent ergo tribuni,
urn:cts:latinLit:phi1276.phi001:1.110	vincant divitiae, sacro ne cedat honori
urn:cts:latinLit:phi1276.phi001:1.111	nuper in hanc urbem pedibus qui venerat albis,
urn:cts:latinLit:phi1276.phi001:1.112	quandoquidem inter nos sanctissima divitiarum
urn:cts:latinLit:phi1276.phi001:1.113	maiestas, etsi funesta pecunia templo
urn:cts:latinLit:phi1276.phi001:1.114	nondum habitas, nullas nummorum ereximus aras,
urn:cts:latinLit:phi1276.phi001:1.115	ut colitur Pax atque Fides Victoria Virtus
urn:cts:latinLit:phi1276.phi001:1.116	quaeque salutate crepitat Concordia nido.
urn:cts:latinLit:phi1276.phi001:1.117	Sed cum summus honor finito conputet anno,
urn:cts:latinLit:phi1276.phi001:1.118	sportula quid referat, quantum rationibus addat,
urn:cts:latinLit:phi1276.phi001:1.119	quid facient comites quibus hinc toga, calceus hinc est
urn:cts:latinLit:phi1276.phi001:1.120	et panis fumusque domi? densissima centum
urn:cts:latinLit:phi1276.phi001:1.121	quadrantes lectica petit, sequiturque maritum
urn:cts:latinLit:phi1276.phi001:1.122	languida vel praegnas et circumducitur uxor.
urn:cts:latinLit:phi1276.phi001:1.123	hic petit absenti nota iam callidus arte
urn:cts:latinLit:phi1276.phi001:1.124	ostendens vacuam et clausam pro coniuge sellam
urn:cts:latinLit:phi1276.phi001:1.125	Galla mea est” inquit, citius dimitte, moraris?
urn:cts:latinLit:phi1276.phi001:1.126	profer, Galla, caput, noli vexare, quiescit.”
urn:cts:latinLit:phi1276.phi001:1.127	Ipse dies pulchro distinguitur ordine rerum:
urn:cts:latinLit:phi1276.phi001:1.128	sportula, deinde forum iurisque peritus Apollo
urn:cts:latinLit:phi1276.phi001:1.129	atque triumphales, inter quas ausus habere
urn:cts:latinLit:phi1276.phi001:1.130	nescio quis titulos Aegyptius atque Arabarches,
urn:cts:latinLit:phi1276.phi001:1.131	cuius ad effigiem non tantum meiere fas est.
urn:cts:latinLit:phi1276.phi001:1.132	vestibulis abeunt veteres lassique clientes
urn:cts:latinLit:phi1276.phi001:1.133	votaque deponunt, quamquam longissima cenae
urn:cts:latinLit:phi1276.phi001:1.134	spes homini; caulis miseris atque ignis emendus.
urn:cts:latinLit:phi1276.phi001:1.135	optima silvarum interea pelagique vorabit
urn:cts:latinLit:phi1276.phi001:1.136	rex horum, vacuisque toris cantum ipse iacebit
urn:cts:latinLit:phi1276.phi001:1.137	nam de tot pulchris et latis orbibus et tam
urn:cts:latinLit:phi1276.phi001:1.138	antiquis una comedunt patrimonia mensa,
urn:cts:latinLit:phi1276.phi001:1.139	nullus iam parasitus erit. sed quis ferat istas
urn:cts:latinLit:phi1276.phi001:1.140	luxuriae sordes? quanta est gula quae sibi totos
urn:cts:latinLit:phi1276.phi001:1.141	ponit apros, animal propter convivia natum!
urn:cts:latinLit:phi1276.phi001:1.142	poena tamen praesens, cum tu deponis amictus
urn:cts:latinLit:phi1276.phi001:1.143	turgidus et crudum pavonem in balnea portas,
urn:cts:latinLit:phi1276.phi001:1.144	hinc subitae mortes atque intestata senectus;
urn:cts:latinLit:phi1276.phi001:1.145	it nova nec tristis per cunctas fabula cenas:
urn:cts:latinLit:phi1276.phi001:1.146	ducitur iratis plaudendum funus amicis.
urn:cts:latinLit:phi1276.phi001:1.147	Nil erit ulterius quod nostris moribus addat
urn:cts:latinLit:phi1276.phi001:1.148	posteritas, eadem facient cupientque minores,
urn:cts:latinLit:phi1276.phi001:1.149	omne in praecipiti vitium stetit, utere velis,
urn:cts:latinLit:phi1276.phi001:1.150	totos pande sinus, dicas hic forsitan unde
urn:cts:latinLit:phi1276.phi001:1.151	ingenium par materiae? unde illa priorum
urn:cts:latinLit:phi1276.phi001:1.152	scribendi quodcumque animo flagrante liberet
urn:cts:latinLit:phi1276.phi001:1.153	simplicitas? cuius non audeo dicere nomen?
urn:cts:latinLit:phi1276.phi001:1.154	quid refert, dictis ignoscat Mucius an non?”
urn:cts:latinLit:phi1276.phi001:1.155	pone Tigellinum: taeda lucebis in illa
urn:cts:latinLit:phi1276.phi001:1.156	qua stantes ardent qui fixo gutture fumant,
urn:cts:latinLit:phi1276.phi001:1.157	et latum media sulcum deducis harena.
urn:cts:latinLit:phi1276.phi001:1.158	Qui dedit ergo tribus patruis aconita, vehatur
urn:cts:latinLit:phi1276.phi001:1.159	pensilibus plumis atque illinc despiciat nos?
urn:cts:latinLit:phi1276.phi001:1.160	cum veniet contra, digito compesce labellum:
urn:cts:latinLit:phi1276.phi001:1.161	accusator erit qui verbum dixerit hic est.
urn:cts:latinLit:phi1276.phi001:1.162	securus licet Aenean Rutulumque ferocem
urn:cts:latinLit:phi1276.phi001:1.163	committas, nulli gravis est percussus Achilles
urn:cts:latinLit:phi1276.phi001:1.164	aut multum quaesitus Hylas urnamque secutus:
urn:cts:latinLit:phi1276.phi001:1.165	ense velut stricto quotiens Lucilius ardens
urn:cts:latinLit:phi1276.phi001:1.166	infremuit, rubet auditor cui frigida mens est
urn:cts:latinLit:phi1276.phi001:1.167	criminibus, tacita sudant praecordia culpa,
urn:cts:latinLit:phi1276.phi001:1.168	inde ira et lacrimae. tecum prius ergo voluta
urn:cts:latinLit:phi1276.phi001:1.169	haec animo ante tubas: galeatum sero duelli
urn:cts:latinLit:phi1276.phi001:1.170	paenitet.” experiar quid concedatur in illos,
urn:cts:latinLit:phi1276.phi001:1.171	quorum Flaminia tegitur cinis atque Latina.
urn:cts:latinLit:phi1276.phi001:2.1	ultra Sauromatas fugere hinc libet et glacialem
urn:cts:latinLit:phi1276.phi001:2.2	Oceanum, quotiens aliquid de moribus audent
urn:cts:latinLit:phi1276.phi001:2.3	qui Curios simulant et Bacchanalia vivunt,
urn:cts:latinLit:phi1276.phi001:2.4	indocti primum, quamquam plena omnia gypso
urn:cts:latinLit:phi1276.phi001:2.5	Chrysippi invenias; nam perfectissimus horum,
urn:cts:latinLit:phi1276.phi001:2.6	si quis Aristotelen similem vel Pittacon emit
urn:cts:latinLit:phi1276.phi001:2.7	et iubet archetypos pluteum servare Cleanthas.
urn:cts:latinLit:phi1276.phi001:2.8	frontis nulla fides; quis enim non vicus abundat
urn:cts:latinLit:phi1276.phi001:2.9	tristibus obscaenis? castigas turpia, cum sis
urn:cts:latinLit:phi1276.phi001:2.10	inter Socraticos notissima fossa cinaedos?
urn:cts:latinLit:phi1276.phi001:2.11	hispida membra quidem et durae per bracchia saetae
urn:cts:latinLit:phi1276.phi001:2.12	promittunt atrocem animum, sed podice levi
urn:cts:latinLit:phi1276.phi001:2.13	caeduntur tumidae medico ridente mariscae.
urn:cts:latinLit:phi1276.phi001:2.14	rarus sermo illis et magna libido tacendi
urn:cts:latinLit:phi1276.phi001:2.15	atque supercilio brevior coma. verius ergo
urn:cts:latinLit:phi1276.phi001:2.16	et magis ingenue Peribomius; hunc ego fatis
urn:cts:latinLit:phi1276.phi001:2.17	inputo, qui vultu morbum incessuque fatetur.
urn:cts:latinLit:phi1276.phi001:2.18	horum simplicitas miserabilis, his furor ipse
urn:cts:latinLit:phi1276.phi001:2.19	dat veniam; sed peiores, qui talia verbis
urn:cts:latinLit:phi1276.phi001:2.20	Herculis invadunt et de virtute locuti
urn:cts:latinLit:phi1276.phi001:2.21	clunem agitant, ego te ceventem, Sexte, verebor?”
urn:cts:latinLit:phi1276.phi001:2.22	infamis Varillus ait quo deterior te?”
urn:cts:latinLit:phi1276.phi001:2.23	loripedem rectus derideat, Aethiopem albus;
urn:cts:latinLit:phi1276.phi001:2.24	quis tulerit Gracchos de seditione querentes?
urn:cts:latinLit:phi1276.phi001:2.25	quis caelum terris non misceat et mare caelo,
urn:cts:latinLit:phi1276.phi001:2.26	si fur displiceat Verri, homicida Miloni,
urn:cts:latinLit:phi1276.phi001:2.27	Clodius accuset moechos, Catilina Cethegum,
urn:cts:latinLit:phi1276.phi001:2.28	in tabulam Syllae si dicant discipuli tres?
urn:cts:latinLit:phi1276.phi001:2.29	qualis erat nuper tragico pollutus adulter
urn:cts:latinLit:phi1276.phi001:2.30	concubitu, qui tunc leges revocabat amaras
urn:cts:latinLit:phi1276.phi001:2.31	omnibus atque ipsis Veneri Martique timendas,
urn:cts:latinLit:phi1276.phi001:2.32	cum tot abortivis fecundam Iulia vulvam
urn:cts:latinLit:phi1276.phi001:2.33	solveret et patruo similes effunderet offas.
urn:cts:latinLit:phi1276.phi001:2.34	nonne igitur iure ac merito vitia ultima fictos
urn:cts:latinLit:phi1276.phi001:2.35	contemnunt Scauros et castigata remordent?
urn:cts:latinLit:phi1276.phi001:2.36	Non tulit ex illis torvum Laronia quendam
urn:cts:latinLit:phi1276.phi001:2.37	clamantem totiens ubi nunc, lex Iulia? dormis?”
urn:cts:latinLit:phi1276.phi001:2.38	atque ita subridens: felicia tempora, quae te
urn:cts:latinLit:phi1276.phi001:2.39	moribus opponunt. habeat iam Roma pudorem,
urn:cts:latinLit:phi1276.phi001:2.40	tertius e caelo cecidit Cato. sed tamen unde
urn:cts:latinLit:phi1276.phi001:2.41	haec emis, hirsuto spirant opobalsama collo
urn:cts:latinLit:phi1276.phi001:2.42	quae tibi? ne pudeat dominum monstrare tabernae,
urn:cts:latinLit:phi1276.phi001:2.43	quod si vexantur leges ac iura, citari
urn:cts:latinLit:phi1276.phi001:2.44	ante omnes debet Scantinia: respice primum
urn:cts:latinLit:phi1276.phi001:2.45	et scrutare viros; faciunt nam plura, sed illos
urn:cts:latinLit:phi1276.phi001:2.46	defendit numerus iunctaeque umbone phalanges,
urn:cts:latinLit:phi1276.phi001:2.47	magna inter molles concordia, non erit ullum
urn:cts:latinLit:phi1276.phi001:2.48	exemplum in nostro tam detestabile sexu.
urn:cts:latinLit:phi1276.phi001:2.49	Media non lambit Cluviam nec Flora Catullam:
urn:cts:latinLit:phi1276.phi001:2.50	Hispo subit iuvenes et morbo pallet utroque.
urn:cts:latinLit:phi1276.phi001:2.51	Numquid nos agimus causas, civilia iura
urn:cts:latinLit:phi1276.phi001:2.52	novimus, aut ullo strepitu fora vestra movemus?
urn:cts:latinLit:phi1276.phi001:2.53	luctantur paucae, comedunt colyphia paucae:
urn:cts:latinLit:phi1276.phi001:2.54	vos lanam trahitis calathisque peracta refertis
urn:cts:latinLit:phi1276.phi001:2.55	vellera, vos tenui praegnantem stamine fusum
urn:cts:latinLit:phi1276.phi001:2.56	Penelope melius, levius torquetis Arachne,
urn:cts:latinLit:phi1276.phi001:2.57	horrida quale facit residens in codice paelex,
urn:cts:latinLit:phi1276.phi001:2.58	notum est cur solo tabulas inpleverit Hister
urn:cts:latinLit:phi1276.phi001:2.59	liberto, dederit vivus cur multa puellae;
urn:cts:latinLit:phi1276.phi001:2.60	dives erit magno quae dormit tertia lecto;
urn:cts:latinLit:phi1276.phi001:2.61	tu nube atque tace: donant arcana cylindros.
urn:cts:latinLit:phi1276.phi001:2.62	de nobis post haec tristis sententia fertur?
urn:cts:latinLit:phi1276.phi001:2.63	dat veniam corvis, vexat censura columbas.”
urn:cts:latinLit:phi1276.phi001:2.64	Fugerunt trepidi vera ac manifesta canentem
urn:cts:latinLit:phi1276.phi001:2.65	Stoicidae; quid enim falsi Laronia? sed quid
urn:cts:latinLit:phi1276.phi001:2.66	non facient alii, cum tu multicia sumas,
urn:cts:latinLit:phi1276.phi001:2.67	Cretice, et hanc vestem populo mirante perores
urn:cts:latinLit:phi1276.phi001:2.68	in Proculas et Pollittas? est moecha Fabulla,
urn:cts:latinLit:phi1276.phi001:2.69	damnetur, si vis, etiam Carfinia: talem
urn:cts:latinLit:phi1276.phi001:2.70	non sumet damnata togam. sed Iulius ardet,
urn:cts:latinLit:phi1276.phi001:2.71	aestuo.” nudus agas: minus est insania turpis,
urn:cts:latinLit:phi1276.phi001:2.72	en habitum quo te leges ac iura ferentem
urn:cts:latinLit:phi1276.phi001:2.73	vulneribus crudis populus modo victor, et illud
urn:cts:latinLit:phi1276.phi001:2.74	montanum positis audiret vulgus aratris.
urn:cts:latinLit:phi1276.phi001:2.75	quid non proclames, in corpore iudicis ista
urn:cts:latinLit:phi1276.phi001:2.76	si videas? quaero an deceant multicia testem,
urn:cts:latinLit:phi1276.phi001:2.77	acer et indomitus libertatisque magister,
urn:cts:latinLit:phi1276.phi001:2.78	Cretice, perluces. dedit hanc contagio labem
urn:cts:latinLit:phi1276.phi001:2.79	et dabit in plures, sicut grex totus in agris
urn:cts:latinLit:phi1276.phi001:2.80	unius scabie cadit et porrigine porci
urn:cts:latinLit:phi1276.phi001:2.81	uvaque conspecta livorem ducit ab uva.
urn:cts:latinLit:phi1276.phi001:2.82	Foedius hoc aliquid quandoque audebis amictu;
urn:cts:latinLit:phi1276.phi001:2.83	nemo repente fuit turpissimus, accipient te
urn:cts:latinLit:phi1276.phi001:2.84	paulatim qui longa domi redimicula sumunt
urn:cts:latinLit:phi1276.phi001:2.85	frontibus et toto posuere monilia collo,
urn:cts:latinLit:phi1276.phi001:2.86	atque bonam tenerae placant abdomine porcae
urn:cts:latinLit:phi1276.phi001:2.87	et magno cratere deam; sed more sinistro
urn:cts:latinLit:phi1276.phi001:2.88	exagitata procul non intrat femina limen:
urn:cts:latinLit:phi1276.phi001:2.89	solis ara deae maribus patet, ite profanae,”
urn:cts:latinLit:phi1276.phi001:2.90	clamatur, nullo gemit hic tibicina cornu.”
urn:cts:latinLit:phi1276.phi001:2.91	talia secreta coluerunt orgia taeda
urn:cts:latinLit:phi1276.phi001:2.92	Cecropiam soliti Baptae lassare Cotyton.
urn:cts:latinLit:phi1276.phi001:2.93	ille supercilium madida fuligine tinctum
urn:cts:latinLit:phi1276.phi001:2.94	obliqua producit acu pingitque trementis
urn:cts:latinLit:phi1276.phi001:2.95	attolens oculos; vitreo bibit ille priapo,
urn:cts:latinLit:phi1276.phi001:2.96	reticulumque comis aura tum ingentibus implet
urn:cts:latinLit:phi1276.phi001:2.97	caerulea indutus scutulata aut galbina rasa,
urn:cts:latinLit:phi1276.phi001:2.98	et per Iunonem domini iurante ministro;
urn:cts:latinLit:phi1276.phi001:2.99	ille tenet speculum, pathici gestamen Othonis,
urn:cts:latinLit:phi1276.phi001:2.100	Actoris Aurunci spolium, quo se ille videbat
urn:cts:latinLit:phi1276.phi001:2.101	armatum, cum iam tolli vexilla iuberet,
urn:cts:latinLit:phi1276.phi001:2.102	res memoranda novis annalibus atque recenti
urn:cts:latinLit:phi1276.phi001:2.103	historia, speculum civilis sarcina belli;
urn:cts:latinLit:phi1276.phi001:2.104	nimirum summi ducis est occidere Galbam
urn:cts:latinLit:phi1276.phi001:2.105	et curare cutem; summi constantia civis
urn:cts:latinLit:phi1276.phi001:2.106	Bebriacis campis spolium adfectare Palati,
urn:cts:latinLit:phi1276.phi001:2.107	et pressum in faciem digitis extendere panem,
urn:cts:latinLit:phi1276.phi001:2.108	quod nec in Assyrio pharetrata Samiramis orbe,
urn:cts:latinLit:phi1276.phi001:2.109	maesta nec Actiaca fecit Cleopatra carina,
urn:cts:latinLit:phi1276.phi001:2.110	hic nullus verbis pudor aut reverentia mensae,
urn:cts:latinLit:phi1276.phi001:2.111	hic turpis Cybeles et fracta voce loquendi
urn:cts:latinLit:phi1276.phi001:2.112	libertas et crine senex fanaticus albo
urn:cts:latinLit:phi1276.phi001:2.113	sacrorum antistes, rarum ac memorabile magni
urn:cts:latinLit:phi1276.phi001:2.114	gutturis exemplum conducendusque magister,
urn:cts:latinLit:phi1276.phi001:2.115	quid tamen expectant, Phrygio quos tempus erat iam
urn:cts:latinLit:phi1276.phi001:2.116	more supervacuam cultris abrumpere carnem?
urn:cts:latinLit:phi1276.phi001:2.117	Quadringenta dedit Gracchus sestertia dotem
urn:cts:latinLit:phi1276.phi001:2.118	cornicini, sive hic recto cantaverat aere;
urn:cts:latinLit:phi1276.phi001:2.119	signatae tabulae, dictum feliciter,” ingens
urn:cts:latinLit:phi1276.phi001:2.120	cena sedet, gremio iacuit nova nupta mariti.
urn:cts:latinLit:phi1276.phi001:2.121	o proceres, censore opus est an haruspice nobis?
urn:cts:latinLit:phi1276.phi001:2.122	scilicet horreres maioraque monstra putares,
urn:cts:latinLit:phi1276.phi001:2.123	si mulier vitulum vel si bos ederet agnum?
urn:cts:latinLit:phi1276.phi001:2.124	segmenta et longos habitus et flammea sumit
urn:cts:latinLit:phi1276.phi001:2.125	arcano qui sacra ferens nutantia loro
urn:cts:latinLit:phi1276.phi001:2.126	sudavit clupeis ancilibus. o pater urbis,
urn:cts:latinLit:phi1276.phi001:2.127	unde nefas tantum Latiis pastoribus? unde
urn:cts:latinLit:phi1276.phi001:2.128	haec tetigit, Gradive, tuos urtica nepotes?
urn:cts:latinLit:phi1276.phi001:2.129	traditur ecce viro clarus genere atque opibus vir,
urn:cts:latinLit:phi1276.phi001:2.130	nec galeam quassas, nec terram cuspide pulsas,
urn:cts:latinLit:phi1276.phi001:2.131	nec quereris patri? vade ergo et cede severi
urn:cts:latinLit:phi1276.phi001:2.132	iugeribus campi, quem neglegis. Officium cras
urn:cts:latinLit:phi1276.phi001:2.133	primo sole mihi peragendum in valle Quirini.”
urn:cts:latinLit:phi1276.phi001:2.134	quae causa officii?” quid quaeris? nubit amicus
urn:cts:latinLit:phi1276.phi001:2.135	nec multos adhibet.” liceat modo vivere, fient,
urn:cts:latinLit:phi1276.phi001:2.136	fient ista palam, cupient et in acta referri,
urn:cts:latinLit:phi1276.phi001:2.137	interea tormentum ingens nubentibus haeret
urn:cts:latinLit:phi1276.phi001:2.138	quod nequeant parere et partu retinere maritos,
urn:cts:latinLit:phi1276.phi001:2.139	sed melius, quod nil animis in corpora iuris
urn:cts:latinLit:phi1276.phi001:2.140	natura indulget: steriles moriuntur, et illis
urn:cts:latinLit:phi1276.phi001:2.141	turgida non prodest condita pyxide Lyde,
urn:cts:latinLit:phi1276.phi001:2.142	nec prodest agili palmas praebere luperco.
urn:cts:latinLit:phi1276.phi001:2.143	Vicit et hoc monstrum tunicati fuscina Gracchi,
urn:cts:latinLit:phi1276.phi001:2.144	lustravitque fuga mediam gladiator harenam
urn:cts:latinLit:phi1276.phi001:2.145	et Capitolinis generosior et Marcellis
urn:cts:latinLit:phi1276.phi001:2.146	et Catuli Paulique minoribus et Fabiis et
