
urn:cts:latinLit:phi0893.phi004:1.1.40	nil obstet tibi, dum ne sit te ditior alter.
urn:cts:latinLit:phi0893.phi004:1.1.41	quid iuvat inmensum te argenti pondus et auri
urn:cts:latinLit:phi0893.phi004:1.1.42	furtim defossa timidum deponere terra?
urn:cts:latinLit:phi0893.phi004:1.1.43	quod, si conminuas, vilem redigatur ad assem?
urn:cts:latinLit:phi0893.phi004:1.1.44	at ni id fit, quid habet pulcri constructus acervus?
urn:cts:latinLit:phi0893.phi004:1.1.45	milia frumenti tua triverit area centum:
urn:cts:latinLit:phi0893.phi004:1.1.46	non tuus hoc capiet venter plus ac meus: ut, si
urn:cts:latinLit:phi0893.phi004:1.1.47	reticulum panis venalis inter onusto
urn:cts:latinLit:phi0893.phi004:1.1.48	forte vehas umero, nihilo plus accipias quam
urn:cts:latinLit:phi0893.phi004:1.1.49	qui nil portarit. vel dic quid referat intra
urn:cts:latinLit:phi0893.phi004:1.1.50	naturae finis viventi, iugera centum an
urn:cts:latinLit:phi0893.phi004:1.1.51	mille aret? 'at suave est ex magno tollere acervo.'
urn:cts:latinLit:phi0893.phi004:1.1.52	dum ex parvo nobis tantundem haurire relinquas,
urn:cts:latinLit:phi0893.phi004:1.1.53	cur tua plus laudes cumeris granaria nostris?
urn:cts:latinLit:phi0893.phi004:1.1.54	ut tibi si sit opus liquidi non amplius urna
urn:cts:latinLit:phi0893.phi004:1.1.55	vel cyatho ac dicas 'magno de flumine mallem
urn:cts:latinLit:phi0893.phi004:1.1.56	quam ex hoc fonticulo tantundem sumere.' eo fit,
urn:cts:latinLit:phi0893.phi004:1.1.57	plenior ut siquos delectet copia iusto,
urn:cts:latinLit:phi0893.phi004:1.1.58	cum ripa simul avolsos ferat Aufidus acer.
urn:cts:latinLit:phi0893.phi004:1.1.59	at qui tantuli eget quanto est opus, is neque limo
urn:cts:latinLit:phi0893.phi004:1.1.60	turbatam haurit aquam neque vitam amittit in undis.
urn:cts:latinLit:phi0893.phi004:1.1.61	at bona pars hominum decepta cupidine falso
urn:cts:latinLit:phi0893.phi004:1.1.62	'nil satis est', inquit, 'quia tanti quantum habeas sis':
urn:cts:latinLit:phi0893.phi004:1.1.63	quid facias illi? iubeas miserum esse, libenter
urn:cts:latinLit:phi0893.phi004:1.1.64	quatenus id facit: ut quidam memoratur Athenis
urn:cts:latinLit:phi0893.phi004:1.1.65	sordidus ac dives, populi contemnere voces
urn:cts:latinLit:phi0893.phi004:1.1.66	sic solitus: 'populus me sibilat, at mihi plaudo
urn:cts:latinLit:phi0893.phi004:1.1.67	ipse domi, simul ac nummos contemplor in arca.'
urn:cts:latinLit:phi0893.phi004:1.1.68	Tantalus a labris sitiens fugientia captat
urn:cts:latinLit:phi0893.phi004:1.1.69	flumina — quid rides? mutato nomine de te
urn:cts:latinLit:phi0893.phi004:1.1.70	fabula narratur: congestis undique saccis
urn:cts:latinLit:phi0893.phi004:1.1.71	indormis inhians et tamquam parcere sacris
urn:cts:latinLit:phi0893.phi004:1.1.72	cogeris aut pictis tamquam gaudere tabellis.
urn:cts:latinLit:phi0893.phi004:1.1.73	nescis, quo valeat nummus, quem praebeat usum?
urn:cts:latinLit:phi0893.phi004:1.1.74	panis ematur, holus, vini sextarius, adde
urn:cts:latinLit:phi0893.phi004:1.1.75	quis humana sibi doleat natura negatis.
urn:cts:latinLit:phi0893.phi004:1.1.76	an vigilare metu exanimem, noctesque diesque
urn:cts:latinLit:phi0893.phi004:1.1.77	formidare malos fures, incendia, servos,
urn:cts:latinLit:phi0893.phi004:1.1.78	ne te conpilent fugientes, hoc iuvat? horum
urn:cts:latinLit:phi0893.phi004:1.1.79	semper ego optarim pauperrimus esse bonorum.
urn:cts:latinLit:phi0893.phi004:1.1.80	at si condoluit temptatum frigore corpus
urn:cts:latinLit:phi0893.phi004:1.1.81	aut alius casus lecto te adflixit, habes qui
urn:cts:latinLit:phi0893.phi004:1.1.82	adsideat, fomenta paret, medicum roget, ut te
urn:cts:latinLit:phi0893.phi004:1.1.83	suscitet ac reddat gnatis carisque propinquis?
urn:cts:latinLit:phi0893.phi004:1.1.84	non uxor salvum te volt, non filius; omnes
urn:cts:latinLit:phi0893.phi004:1.1.85	vicini oderunt, noti, pueri atque puellae.
urn:cts:latinLit:phi0893.phi004:1.1.86	miraris, cum tu argento post omnia ponas,
urn:cts:latinLit:phi0893.phi004:1.1.87	si nemo praestet, quem non merearis, amorem?
urn:cts:latinLit:phi0893.phi004:1.1.88	at si cognatos nullo natura labore
urn:cts:latinLit:phi0893.phi004:1.1.89	quos tibi dat, retinere velis, servareque amicos,
urn:cts:latinLit:phi0893.phi004:1.1.90	infelix operam perdas, ut siquis asellum
urn:cts:latinLit:phi0893.phi004:1.1.91	in campo doceat parentem currere frenis.
urn:cts:latinLit:phi0893.phi004:1.1.92	denique sit finis quaerendi, cumque habeas plus,
urn:cts:latinLit:phi0893.phi004:1.1.93	pauperiem metuas minus et finire laborem
urn:cts:latinLit:phi0893.phi004:1.1.94	incipias, parto quod avebas, ne facias quod
urn:cts:latinLit:phi0893.phi004:1.1.95	Umidius quidam; non longa est fabula: dives
urn:cts:latinLit:phi0893.phi004:1.1.96	ut metiretur nummos, ita sordidus, ut se
urn:cts:latinLit:phi0893.phi004:1.1.97	non umquam servo melius vestiret, ad usque
urn:cts:latinLit:phi0893.phi004:1.1.98	supremum tempus, ne se penuria victus
urn:cts:latinLit:phi0893.phi004:1.1.99	opprimeret, metuebat. at hunc liberta securi
urn:cts:latinLit:phi0893.phi004:1.1.100	divisit medium, fortissima Tyndaridarum.
urn:cts:latinLit:phi0893.phi004:1.1.101	'quid mi igitur suades? ut vivam Naevius aut sic
urn:cts:latinLit:phi0893.phi004:1.1.102	ut Nomentanus?' pergis pugnantia secum
urn:cts:latinLit:phi0893.phi004:1.1.103	frontibus adversis conponere: non ego avarum
urn:cts:latinLit:phi0893.phi004:1.1.104	cum veto te, fieri vappam iubeo ac nebulonem:
urn:cts:latinLit:phi0893.phi004:1.1.105	est inter Tanain quiddam socerumque Viselli:
urn:cts:latinLit:phi0893.phi004:1.1.106	est modus in rebus, sunt certi denique fines,
urn:cts:latinLit:phi0893.phi004:1.1.107	quos ultra citraque nequit consistere rectum.
urn:cts:latinLit:phi0893.phi004:1.1.108	illuc, unde abii, redeo, qui nemo, ut avarus,
urn:cts:latinLit:phi0893.phi004:1.1.109	se probet ac potius laudet diversa sequentis,
urn:cts:latinLit:phi0893.phi004:1.1.110	quodque aliena capella gerat distentius uber,
urn:cts:latinLit:phi0893.phi004:1.1.111	tabescat neque se maiori pauperiorum
urn:cts:latinLit:phi0893.phi004:1.1.112	turbae conparet, hunc atque hunc superare laboret.
urn:cts:latinLit:phi0893.phi004:1.1.113	sic festinanti semper locupletior obstat,
urn:cts:latinLit:phi0893.phi004:1.1.114	ut, cum carceribus missos rapit ungula currus,
urn:cts:latinLit:phi0893.phi004:1.1.115	instat equis auriga suos vincentibus, illum
urn:cts:latinLit:phi0893.phi004:1.1.116	praeteritum temnens extremos inter euntem.
urn:cts:latinLit:phi0893.phi004:1.1.117	inde fit, ut raro, qui se vixisse beatum
urn:cts:latinLit:phi0893.phi004:1.1.118	dicat et exacto contentus tempore vita
urn:cts:latinLit:phi0893.phi004:1.1.119	cedat uti conviva satur, reperire queamus.
urn:cts:latinLit:phi0893.phi004:1.1.120	iam satis est. ne me Crispini scrinia lippi
urn:cts:latinLit:phi0893.phi004:1.1.121	conpilasse putes, verbum non amplius addam.

urn:cts:latinLit:phi0893.phi004:1.2.1	Ambubaiarum collegia, pharmacopolae,
urn:cts:latinLit:phi0893.phi004:1.2.2	mendici, mimae, balatrones, hoc genus omne
urn:cts:latinLit:phi0893.phi004:1.2.3	maestum ac sollicitum est cantoris morte Tigelli.
urn:cts:latinLit:phi0893.phi004:1.2.4	quippe benignus erat. contra hic, ne prodigus esse
urn:cts:latinLit:phi0893.phi004:1.2.5	dicatur metuens, inopi dare nolit amico,
urn:cts:latinLit:phi0893.phi004:1.2.6	frigus quo duramque famem propellere possit.
urn:cts:latinLit:phi0893.phi004:1.2.7	hunc si perconteris, avi cur atque parentis
urn:cts:latinLit:phi0893.phi004:1.2.8	praeclaram ingrata stringat malus ingluvie rem,
urn:cts:latinLit:phi0893.phi004:1.2.9	omnia conductis coemens obsonia nummis,
urn:cts:latinLit:phi0893.phi004:1.2.10	sordidus atque animi quod parvi nolit haberi,
urn:cts:latinLit:phi0893.phi004:1.2.11	respondet. laudatur ab his, culpatur ab illis.
urn:cts:latinLit:phi0893.phi004:1.2.12	Fufidius vappae famam timet ac nebulonis
urn:cts:latinLit:phi0893.phi004:1.2.13	dives agris, dives positis in fenore nummis:
urn:cts:latinLit:phi0893.phi004:1.2.14	quinas hic capiti mercedes exsecat atque
urn:cts:latinLit:phi0893.phi004:1.2.15	quanto perditior quisque est, tanto acrius urget;
urn:cts:latinLit:phi0893.phi004:1.2.16	nomina sectatur modo sumpta veste virili
urn:cts:latinLit:phi0893.phi004:1.2.17	sub patribus duris tironum. 'maxime' quis non
urn:cts:latinLit:phi0893.phi004:1.2.18	'Iuppiter' exclamat simul atque audivit? 'at in se
urn:cts:latinLit:phi0893.phi004:1.2.19	pro quaestu sumptum facit hic?' vix credere possis,
urn:cts:latinLit:phi0893.phi004:1.2.20	quam sibi non sit amicus, ita ut pater ille, Terenti
urn:cts:latinLit:phi0893.phi004:1.2.21	fabula quem miserum gnato vixisse fugato
urn:cts:latinLit:phi0893.phi004:1.2.22	inducit, non se peius cruciaverit atque hic.
urn:cts:latinLit:phi0893.phi004:1.2.23	siquis nunc quaerat 'quo res haec pertinet?' illuc:
urn:cts:latinLit:phi0893.phi004:1.2.24	dum vitant stulti vitia, in contraria currunt.
urn:cts:latinLit:phi0893.phi004:1.2.25	Maltinus tunicis demissis ambulat, est qui
urn:cts:latinLit:phi0893.phi004:1.2.26	inguen ad obscaenum subductis usque; facetus
urn:cts:latinLit:phi0893.phi004:1.2.27	pastillos Rufillus olet, Gorgonius hircum:
urn:cts:latinLit:phi0893.phi004:1.2.28	nil medium est. sunt qui nolint tetigisse nisi illas
urn:cts:latinLit:phi0893.phi004:1.2.29	quarum subsuta talos tegat instita veste,
urn:cts:latinLit:phi0893.phi004:1.2.30	contra alius nullam nisi olenti in fornice stantem.
urn:cts:latinLit:phi0893.phi004:1.2.31	quidam notus homo cum exiret fornice, 'macte
urn:cts:latinLit:phi0893.phi004:1.2.32	virtute esto' inquit sententia dia Catonis;
urn:cts:latinLit:phi0893.phi004:1.2.33	'nam simul ac venas inflavit taetra libido,
urn:cts:latinLit:phi0893.phi004:1.2.34	huc iuvenes aequom est descendere, non alienas
urn:cts:latinLit:phi0893.phi004:1.2.35	permolere uxores.' 'nolim laudarier' inquit
urn:cts:latinLit:phi0893.phi004:1.2.36	'sic me' mirator cunni Cupiennius albi.
urn:cts:latinLit:phi0893.phi004:1.2.37	audire est operae pretium, procedere recte
urn:cts:latinLit:phi0893.phi004:1.2.38	qui moechis non voltis, ut omni parte laborent
urn:cts:latinLit:phi0893.phi004:1.2.39	utque illis multo corrupta dolore voluptas
urn:cts:latinLit:phi0893.phi004:1.2.40	atque haec rara cadat dura inter saepe pericla.
urn:cts:latinLit:phi0893.phi004:1.2.41	hic se praecipitem tecto dedit, ille flagellis
urn:cts:latinLit:phi0893.phi004:1.2.42	ad mortem caesus, fugiens hic decidit acrem
urn:cts:latinLit:phi0893.phi004:1.2.43	praedonum in turbam, dedit hic pro corpore nummos,
urn:cts:latinLit:phi0893.phi004:1.2.44	hunc perminxerunt calones; quin etiam illud
urn:cts:latinLit:phi0893.phi004:1.2.45	accidit, ut cuidam testis caudamque salacem
urn:cts:latinLit:phi0893.phi004:1.2.46	demeterent ferro. 'iure' omnes: Galba negabat.
urn:cts:latinLit:phi0893.phi004:1.2.47	tutior at quanto merx est in classe secunda,
urn:cts:latinLit:phi0893.phi004:1.2.48	libertinarum dico — Sallustius in quas
urn:cts:latinLit:phi0893.phi004:1.2.49	non minus insanit quam qui moechatur. at hic si,
urn:cts:latinLit:phi0893.phi004:1.2.50	qua res, qua ratio suaderet quaque modeste
urn:cts:latinLit:phi0893.phi004:1.2.51	munifico esse licet, vellet bonus atque benignus
urn:cts:latinLit:phi0893.phi004:1.2.52	esse, daret quantum satis esset nec sibi damno
urn:cts:latinLit:phi0893.phi004:1.2.53	dedecorique foret. verum hoc se amplectitur uno,
urn:cts:latinLit:phi0893.phi004:1.2.54	hoc amat et laudat: 'matronam nullam ego tango',
urn:cts:latinLit:phi0893.phi004:1.2.55	ut quondam Marsaeus, amator Originis ille,
urn:cts:latinLit:phi0893.phi004:1.2.56	qui patrium mimae donat fundumque laremque,
urn:cts:latinLit:phi0893.phi004:1.2.57	'nil fuerit mi' inquit 'cum uxoribus umquam alienis.'
urn:cts:latinLit:phi0893.phi004:1.2.58	verum est cum mimis, est cum meretricibus, unde
urn:cts:latinLit:phi0893.phi004:1.2.59	fama malum gravius quam res trahit. an tibi abunde
urn:cts:latinLit:phi0893.phi004:1.2.60	personam satis est, non illud, quidquid ubique
urn:cts:latinLit:phi0893.phi004:1.2.61	officit, evitare? bonam deperdere famam,
urn:cts:latinLit:phi0893.phi004:1.2.62	rem patris oblimare malum est ubicumque. quid inter-
urn:cts:latinLit:phi0893.phi004:1.2.63	est in matrona, ancilla peccesne togata?
urn:cts:latinLit:phi0893.phi004:1.2.64	Villius in Fausta, Sullae gener, hoc miser uno
urn:cts:latinLit:phi0893.phi004:1.2.65	nomine deceptus, poenas dedit usque superque
urn:cts:latinLit:phi0893.phi004:1.2.66	quam satis est, pugnis caesus ferroque petitus,
urn:cts:latinLit:phi0893.phi004:1.2.67	exclusus fore, cum Longarenus foret intus.
urn:cts:latinLit:phi0893.phi004:1.2.68	huic si muttonis verbis mala tanta videnti
urn:cts:latinLit:phi0893.phi004:1.2.69	diceret haec animus 'quid vis tibi? numquid ego a te
urn:cts:latinLit:phi0893.phi004:1.2.70	magno prognatum deposco consule cunnum
urn:cts:latinLit:phi0893.phi004:1.2.71	velatumque stola, mea cum conferbuit ira?'
urn:cts:latinLit:phi0893.phi004:1.2.72	quid responderet? 'magno patre nata puella est.'
urn:cts:latinLit:phi0893.phi004:1.2.73	at quanto meliora monet pugnantiaque istis
urn:cts:latinLit:phi0893.phi004:1.2.74	dives opis natura suae, tu si modo recte
urn:cts:latinLit:phi0893.phi004:1.2.75	dispensare velis ac non fugienda petendis
urn:cts:latinLit:phi0893.phi004:1.2.76	inmiscere. tuo vitio rerumne labores,
urn:cts:latinLit:phi0893.phi004:1.2.77	nil referre putas? quare, ne paeniteat te,
urn:cts:latinLit:phi0893.phi004:1.2.78	desine matronas sectarier, unde laboris
urn:cts:latinLit:phi0893.phi004:1.2.79	plus haurire mali est quam ex re decerpere fructus.
urn:cts:latinLit:phi0893.phi004:1.2.80	nec magis huic, inter niveos viridisque lapillos
urn:cts:latinLit:phi0893.phi004:1.2.81	sit licet, hoc, Cerinthe, tuum tenerum est femur aut crus
urn:cts:latinLit:phi0893.phi004:1.2.82	rectius, atque etiam melius persaepe togatae.
urn:cts:latinLit:phi0893.phi004:1.2.83	adde huc, quod mercem sine fucis gestat, aperte
urn:cts:latinLit:phi0893.phi004:1.2.84	quod venale habet ostendit nec, siquid honesti est,
urn:cts:latinLit:phi0893.phi004:1.2.85	iactat habetque palam, quaerit, quo turpia celet.
urn:cts:latinLit:phi0893.phi004:1.2.86	regibus hic mos est, ubi equos mercantur: opertos
urn:cts:latinLit:phi0893.phi004:1.2.87	inspiciunt, ne si facies, ut saepe, decora
urn:cts:latinLit:phi0893.phi004:1.2.88	molli fulta pede est, emptorem inducat hiantem,
urn:cts:latinLit:phi0893.phi004:1.2.89	quod pulcrae clunes, breve quod caput, ardua cervix.
urn:cts:latinLit:phi0893.phi004:1.2.90	hoc illi recte: ne corporis optima Lyncei
urn:cts:latinLit:phi0893.phi004:1.2.91	contemplere oculis, Hypsaea caecior illa,
urn:cts:latinLit:phi0893.phi004:1.2.92	quae mala sunt, spectes. 'o crus, o bracchia.' verum
urn:cts:latinLit:phi0893.phi004:1.2.93	depygis, nasuta, brevi latere ac pede longo est.
urn:cts:latinLit:phi0893.phi004:1.2.94	matronae praeter faciem nil cernere possis,
urn:cts:latinLit:phi0893.phi004:1.2.95	cetera, ni Catia est, demissa veste tegentis.
urn:cts:latinLit:phi0893.phi004:1.2.96	si interdicta petes, vallo circumdata — nam te
urn:cts:latinLit:phi0893.phi004:1.2.97	hoc facit insanum — , multae tibi tum officient res,
urn:cts:latinLit:phi0893.phi004:1.2.98	custodes, lectica, ciniflones, parasitae,
urn:cts:latinLit:phi0893.phi004:1.2.99	ad talos stola demissa et circumdata palla,
urn:cts:latinLit:phi0893.phi004:1.2.100	plurima, quae invideant pure adparere tibi rem.
urn:cts:latinLit:phi0893.phi004:1.2.101	altera, nil obstat: cois tibi paene videre est
urn:cts:latinLit:phi0893.phi004:1.2.102	ut nudam, ne crure malo, ne sit pede turpi;
urn:cts:latinLit:phi0893.phi004:1.2.103	metiri possis oculo latus. an tibi mavis
urn:cts:latinLit:phi0893.phi004:1.2.104	insidias fieri pretiumque avellier ante
urn:cts:latinLit:phi0893.phi004:1.2.105	quam mercem ostendi? leporem venator ut alta
urn:cts:latinLit:phi0893.phi004:1.2.106	in nive sectetur, positum sic tangere nolit,
urn:cts:latinLit:phi0893.phi004:1.2.107	cantat et adponit 'meus est amor huic similis; nam
urn:cts:latinLit:phi0893.phi004:1.2.108	transvolat in medio posita et fugientia captat.'
urn:cts:latinLit:phi0893.phi004:1.2.109	hiscine versiculis speras tibi posse dolores
urn:cts:latinLit:phi0893.phi004:1.2.110	atque aestus curasque gravis e pectore pelli?
urn:cts:latinLit:phi0893.phi004:1.2.111	nonne, cupidinibus statuat natura modum quem,
urn:cts:latinLit:phi0893.phi004:1.2.112	quid latura sibi, quid sit dolitura negatum,
urn:cts:latinLit:phi0893.phi004:1.2.113	quaerere plus prodest et inane abscindere soldo?
urn:cts:latinLit:phi0893.phi004:1.2.114	num, tibi cum faucis urit sitis, aurea quaeris
urn:cts:latinLit:phi0893.phi004:1.2.115	pocula? num esuriens fastidis omnia praeter
urn:cts:latinLit:phi0893.phi004:1.2.116	pavonem rhombumque? tument tibi cum inguina, num, si
urn:cts:latinLit:phi0893.phi004:1.2.117	ancilla aut verna est praesto puer, impetus in quem
urn:cts:latinLit:phi0893.phi004:1.2.118	continuo fiat. malis tentigine rumpi?
urn:cts:latinLit:phi0893.phi004:1.2.119	non ego; namque parabilem amo Venerem facilemque.
urn:cts:latinLit:phi0893.phi004:1.2.120	illam 'post paulo' 'sed pluris' 'si exierit vir'
urn:cts:latinLit:phi0893.phi004:1.2.121	gallis, hanc Philodemus ait sibi, quae neque magno
urn:cts:latinLit:phi0893.phi004:1.2.122	stet pretio neque cunctetur cum est iussa venire.
urn:cts:latinLit:phi0893.phi004:1.2.123	candida rectaque sit, munda hactenus, ut neque longa
urn:cts:latinLit:phi0893.phi004:1.2.124	nec magis alba velit quam dat natura videri.
urn:cts:latinLit:phi0893.phi004:1.2.125	haec ubi supposuit dextro corpus mihi laevom,
urn:cts:latinLit:phi0893.phi004:1.2.126	Ilia et Egeria est; do nomen quodlibet illi.
urn:cts:latinLit:phi0893.phi004:1.2.127	nec vereor, ne, dum futuo, vir rure recurrat,
urn:cts:latinLit:phi0893.phi004:1.2.128	ianua frangatur, latret canis, undique magno
urn:cts:latinLit:phi0893.phi004:1.2.129	pulsa domus strepitu resonet, vepallida lecto
urn:cts:latinLit:phi0893.phi004:1.2.130	desiliat mulier, miseram se conscia clamet,
urn:cts:latinLit:phi0893.phi004:1.2.131	cruribus haec metuat, doti deprensa, egomet mi.
urn:cts:latinLit:phi0893.phi004:1.2.132	discincta tunica fugiendum est et pede nudo,
urn:cts:latinLit:phi0893.phi004:1.2.133	ne nummi pereant aut puga aut denique fama.
urn:cts:latinLit:phi0893.phi004:1.2.134	deprendi miserum est: Fabio vel iudice vincam.

urn:cts:latinLit:phi0893.phi004:1.3.1	Omnibus hoc vitium est cantoribus, inter amicos
urn:cts:latinLit:phi0893.phi004:1.3.2	ut numquam inducant animum cantare rogati,
urn:cts:latinLit:phi0893.phi004:1.3.3	iniussi numquam desistant. sardus habebat
urn:cts:latinLit:phi0893.phi004:1.3.4	ille Tigellius hoc. Caesar, qui cogere posset,
urn:cts:latinLit:phi0893.phi004:1.3.5	si peteret per amicitiam patris atque suam, non
urn:cts:latinLit:phi0893.phi004:1.3.6	quicquam proficeret; si conlibuisset, ab ovo
urn:cts:latinLit:phi0893.phi004:1.3.7	usque ad mala citaret 'Io Bacchae' modo summa
urn:cts:latinLit:phi0893.phi004:1.3.8	voce, modo hac, resonat quae chordis quattuor ima.
urn:cts:latinLit:phi0893.phi004:1.3.9	nil aequale homini fuit illi: saepe velut qui
urn:cts:latinLit:phi0893.phi004:1.3.10	currebat fugiens hostem, persaepe velut qui
urn:cts:latinLit:phi0893.phi004:1.3.11	Iunonis sacra ferret; habebat saepe ducentos,
urn:cts:latinLit:phi0893.phi004:1.3.12	saepe decem servos; modo reges atque tetrarchas,
urn:cts:latinLit:phi0893.phi004:1.3.13	omnia magna loquens, modo 'sit mihi mensa tripes et
urn:cts:latinLit:phi0893.phi004:1.3.14	concha salis puri et toga, quae defendere frigus
urn:cts:latinLit:phi0893.phi004:1.3.15	quamvis crassa queat.' deciens centena dedisses
urn:cts:latinLit:phi0893.phi004:1.3.16	huic parco, paucis contento, quinque diebus
urn:cts:latinLit:phi0893.phi004:1.3.17	nil erat in loculis; noctes vigilabat ad ipsum
urn:cts:latinLit:phi0893.phi004:1.3.18	mane, diem totum stertebat; nil fuit unquam
urn:cts:latinLit:phi0893.phi004:1.3.19	sic inpar sibi. nunc aliquis dicat mihi 'quid tu?
urn:cts:latinLit:phi0893.phi004:1.3.20	nullane habes vitia?' immo alia et fortasse minora.
urn:cts:latinLit:phi0893.phi004:1.3.21	Maenius absentem Novium cum carperet, 'heus tu'
urn:cts:latinLit:phi0893.phi004:1.3.22	quidam ait 'ignoras te an ut ignotum dare nobis
urn:cts:latinLit:phi0893.phi004:1.3.23	verba putas?' 'egomet mi ignosco' Maenius inquit.
urn:cts:latinLit:phi0893.phi004:1.3.24	stultus et inprobus hic amor est dignusque notari.
urn:cts:latinLit:phi0893.phi004:1.3.25	cum tua pervideas oculis mala lippus inunctis,
urn:cts:latinLit:phi0893.phi004:1.3.26	cur in amicorum vitiis tam cernis acutum
urn:cts:latinLit:phi0893.phi004:1.3.27	quam aut aquila aut serpens Epidaurius? at tibi contra
urn:cts:latinLit:phi0893.phi004:1.3.28	evenit, inquirant vitia ut tua rursus et illi.
urn:cts:latinLit:phi0893.phi004:1.3.29	iracundior est paulo, minus aptus acutis
urn:cts:latinLit:phi0893.phi004:1.3.30	naribus horum hominum; rideri possit eo quod
urn:cts:latinLit:phi0893.phi004:1.3.31	rusticius tonso toga defluit et male laxus
urn:cts:latinLit:phi0893.phi004:1.3.32	in pede calceus haeret: at est bonus, ut melior vir
urn:cts:latinLit:phi0893.phi004:1.3.33	non alius quisquam, at tibi amicus, at ingenium ingens
urn:cts:latinLit:phi0893.phi004:1.3.34	inculto latet hoc sub corpore. denique te ipsum
urn:cts:latinLit:phi0893.phi004:1.3.35	concute, numqua tibi vitiorum inseverit olim
urn:cts:latinLit:phi0893.phi004:1.3.36	natura aut etiam consuetudo mala; namque
urn:cts:latinLit:phi0893.phi004:1.3.37	neglectis urenda filix innascitur agris.
urn:cts:latinLit:phi0893.phi004:1.3.38	illuc praevertamur, amatorem quod amicae
urn:cts:latinLit:phi0893.phi004:1.3.39	turpia decipiunt caecum vitia aut etiam ipsa haec
urn:cts:latinLit:phi0893.phi004:1.3.40	delectant, veluti Balbinum polypus Agnae.
urn:cts:latinLit:phi0893.phi004:1.3.41	vellem in amicitia sic erraremus et isti
urn:cts:latinLit:phi0893.phi004:1.3.42	errori nomen virtus posuisset honestum.
urn:cts:latinLit:phi0893.phi004:1.3.43	ac pater ut gnati, sic nos debemus amici
